FJ443624	-1
FJ443625	-1
FJ443626	-1
FJ443627	-1
FJ443628	-1
FJ443629	-1
FJ443630	-1
FJ443631	-1
FJ443632	-1
FJ443633	-1
FJ443634	-1
FJ443635	-1
FJ443636	-1
FJ443637	-1
FJ443638	-1
FJ443639	-1
FJ443640	-1
FJ443641	-1
FJ443642	-1
FJ443643	-1
JX972598	0
JX972599	0
JX972600	0
JX972601	0
JX972602	0
JX972603	0
JX972604	0
JX972605	0
JX972606	0
JX972607	0
JX972608	0
JX972609	0
JX972610	0
JX972611	0
JX972612	0
JX972613	0
JX972614	0
JX972615	0
JX972616	0
JX972617	0
JX972618	0
JX972619	0
JX972620	8
JX972621	8
JX972622	8
JX972623	8
JX972624	8
JX972625	8
JX972626	8
JX972627	8
JX972628	8
JX972629	8
JX972630	8
JX972631	8
JX972632	12
JX972633	12
JX972634	12
JX972635	12
JX972636	12
JX972637	12
JX972638	12
JX972639	12
JX972640	12
JX972641	12
JX972642	12
JX972643	12
JX972644	12
JX972645	22
JX972647	22
JX972648	22
JX972649	22
JX972650	22
JX972651	22
JX972652	29
JX972653	29
JX972654	29
JX972655	29
JX972656	29
JX972657	29
JX972658	29
JX972659	56
JX972660	56
JX972661	56
JX972662	56
JX972663	56
JX972664	56
JX972665	56
JX972666	56
JX972667	56
JX972668	56
JX972669	56
JX972670	56
JX972671	56
JX972672	85
JX972673	85
JX972674	85
JX972675	85
JX972676	85
JX972677	85
JX972678	85
JX972679	85
JX972680	85
JX972681	85
JX972682	1132
JX972683	1132
JX972684	1132
JX972685	1132
JX972686	1132
JX972687	1132
JX972688	1132
JX972689	1132
JX972690	1132
JX972691	1132
JX972692	1132
JX972693	1132
JX972694	1132
JX972695	1132
JX972696	1132
JX972697	302
JX972698	302
JX972699	302
JX972700	302
JX972701	302
JX972702	302
JX972703	302
JX972704	302
JX972705	302
JX972706	302
JX972707	302
JX972708	302
JX972709	302
JX972710	302
JX972712	648
JX972713	648
JX972714	648
JX972715	648
JX972716	648
JX972717	648
JX972718	648
JX972719	648
JX972720	648
JX972721	648
JX972722	648
JX972723	648
JX972724	648
JX972725	648
JX972726	648
JX972727	648
JX972728	648
JX972729	648
JX972730	648
JX972731	648
JX972732	648
JX972733	648
JX972734	648
JX972735	648
JX972736	648
JX972737	648
JX972738	648
JX973630	0
JX973631	0
JX973632	0
JX973633	0
JX973634	0
JX973635	0
JX973636	0
JX973637	0
JX973638	0
JX973639	0
JX973640	0
JX973641	0
JX973642	0
JX973643	0
JX973644	0
JX973645	8
JX973646	8
JX973647	8
JX973648	8
JX973649	8
JX973650	8
JX973651	8
JX973652	8
JX973653	8
JX973654	8
JX973655	8
JX973656	12
JX973657	12
JX973658	12
JX973659	12
JX973660	12
JX973661	12
JX973662	12
JX973663	12
JX973664	12
JX973665	12
JX973666	22
JX973667	22
JX973668	22
JX973669	22
JX973670	22
JX973671	29
JX973672	29
JX973673	29
JX973674	29
JX973675	29
JX973676	29
JX973677	29
JX973678	29
JX973679	29
JX973680	29
JX973681	29
JX973682	29
JX973683	29
JX973684	29
JX973685	29
JX973686	56
JX973687	56
JX973688	56
JX973689	56
JX973690	56
JX973691	56
JX973692	56
JX973693	56
JX973694	85
JX973695	85
JX973696	85
JX973697	85
JX973698	85
JX973699	85
JX973700	85
JX973701	85
JX973702	85
JX973703	85
JX973704	1132
JX973705	1132
JX973706	1132
JX973707	1132
JX973708	1132
JX973709	1132
JX973710	1132
JX973711	1132
JX973712	1132
JX973713	302
JX973714	302
JX973715	302
JX973716	302
JX973717	302
JX973718	302
JX973719	302
JX973720	302
JX973721	302
JX973722	302
JX973723	302
JX973724	302
JX973725	302
JX973726	302
JX973727	302
JX973728	302
JX973729	302
JX973730	302
JX973731	648
JX973732	648
JX973733	648
JX973734	648
JX973735	648
JX973736	648
JX974244	0
