FJ443734	-1
FJ443735	-1
FJ443736	-1
FJ443737	-1
FJ443738	-1
FJ443739	-1
FJ443740	-1
FJ443741	-1
FJ443742	-1
FJ443743	-1
FJ443744	-1
FJ443745	-1
FJ443746	-1
FJ443747	-1
FJ443748	-1
FJ443749	-1
FJ443750	-1
FJ443751	-1
FJ443752	-1
FJ443753	-1
FJ443754	-1
FJ443755	-1
FJ443756	-1
FJ444140	-1
FJ444141	-1
FJ444142	-1
FJ444143	-1
FJ444144	-1
FJ444145	-1
FJ444146	-1
FJ444147	-1
FJ444148	-1
FJ444149	-1
FJ444150	-1
FJ444151	-1
FJ444152	-1
FJ444153	-1
FJ444154	-1
FJ444155	-1
FJ444156	-1
FJ444157	-1
FJ444158	-1
HM204612	-1
JX972838	0
JX972839	0
JX972840	0
JX972841	0
JX972842	0
JX972843	0
JX972844	0
JX972845	0
JX972846	21
JX972847	21
JX972848	21
JX972849	21
JX972850	21
JX972851	21
JX972852	21
JX972853	21
JX972854	21
JX972855	21
JX972856	21
JX972857	21
JX972858	21
JX972859	21
JX972860	21
JX972861	21
JX972862	21
JX972863	21
JX972864	60
JX972865	60
JX972866	60
JX972867	60
JX972868	60
JX972869	60
JX972870	172
JX972871	172
JX972872	172
JX972873	172
JX972874	172
JX972875	172
JX972876	172
JX972877	172
JX972878	172
JX972879	172
JX972880	172
JX972881	172
JX972882	424
JX972883	424
JX972884	424
JX972885	424
JX972886	424
JX972887	424
JX972888	424
JX972889	424
JX972890	424
JX972891	424
JX972892	424
JX972893	424
JX972894	424
JX972895	424
JX972896	424
JX972897	424
JX972898	424
JX972899	424
JX972900	424
JX972901	424
JX972902	424
JX972903	424
JX972904	424
JX972905	424
JX972906	676
JX972907	676
JX972908	676
JX972909	676
JX972910	676
JX972911	676
JX972912	676
JX972913	676
JX972914	676
JX972915	676
JX972916	676
JX972917	676
JX972918	676
JX972919	676
JX972920	676
JX972921	676
JX972922	676
JX972923	676
JX972924	676
JX972925	676
JX972926	676
JX972927	676
JX972928	676
JX972929	676
JX972930	676
JX973846	0
JX973847	0
JX973848	0
JX973849	0
JX973850	0
JX973851	0
JX973852	0
JX973853	0
JX973854	0
JX973855	21
JX973856	21
JX973857	21
JX973858	21
JX973859	21
JX973860	21
JX973861	21
JX973862	21
JX973863	21
JX973864	21
JX973865	21
JX973866	21
JX973867	21
JX973868	21
JX973869	21
JX973870	21
JX973871	21
JX973872	21
JX973873	60
JX973874	60
JX973875	60
JX973876	60
JX973877	60
JX973878	60
JX973879	60
JX973880	60
JX973881	172
JX973882	172
JX973883	172
JX973884	172
JX973885	172
JX973886	172
JX973887	172
JX973888	172
JX973889	172
JX973890	172
JX973891	172
JX973892	172
JX973893	424
JX973894	424
JX973895	424
JX973896	424
JX973897	424
JX973898	424
JX973899	424
JX973900	424
JX973901	424
JX973902	424
JX973903	424
JX973904	424
JX973905	424
JX973906	424
JX973907	424
JX973908	424
JX973909	424
JX973910	424
JX973911	424
JX973912	424
JX973913	424
JX973914	676
JX973915	676
JX973916	676
JX973917	676
JX973918	676
JX973919	676
JX973920	676
JX973921	676
JX973922	676
JX973923	676
JX973924	676
JX973925	676
JX973926	676
JX973927	676
JX973928	676
JX973929	676
JX974245	0
KC156123	0
KC156124	-1
KC894113	-1
