EF593220	-1
EU576471	-1
EU576472	-1
EU576473	-1
EU576474	-1
EU576475	-1
EU576476	-1
EU576477	-1
EU576478	-1
EU576479	-1
EU576480	-1
EU576481	-1
EU576482	-1
EU576483	-1
EU576484	-1
EU576485	-1
EU576486	-1
EU576487	-1
EU576488	-1
EU576489	-1
EU576490	-1
EU576491	-1
EU576492	-1
EU576493	-1
EU576494	-1
EU576495	-1
EU576496	-1
EU576497	-1
EU576498	-1
EU576499	-1
EU576500	-1
EU576501	-1
EU576502	-1
EU576503	-1
EU576504	-1
EU576505	-1
EU576506	-1
EU576507	-1
EU576508	-1
EU576509	-1
EU576510	-1
EU576511	-1
EU576512	-1
EU576513	-1
EU576514	-1
EU576515	-1
EU576516	-1
EU576517	-1
EU576518	-1
EU576519	-1
EU576520	-1
EU576521	-1
EU578998	-1
EU578999	-1
EU579000	-1
EU579001	-1
EU579002	-1
EU579003	-1
EU579004	-1
EU579005	-1
EU579006	-1
EU579007	-1
EU579008	-1
EU579009	-1
EU579010	-1
EU579011	-1
EU579012	-1
EU579013	-1
EU579014	-1
EU579015	-1
EU579016	-1
EU579017	-1
EU579018	-1
EU579019	-1
FJ496000	14
FJ496001	14
FJ496002	14
FJ496003	14
FJ496004	14
FJ496005	14
FJ496006	14
FJ496007	14
FJ496008	0
FJ496009	0
FJ496010	0
FJ496011	0
FJ496012	0
FJ496013	0
FJ496014	0
FJ496015	0
FJ496016	0
FJ496017	0
FJ496018	0
FJ496019	0
FJ496020	0
FJ496021	0
FJ496022	0
FJ496023	0
FJ496024	102
FJ496025	102
FJ496026	102
FJ496027	102
FJ496028	102
FJ496029	102
FJ496030	102
FJ496031	102
FJ496032	102
FJ496033	159
FJ496034	159
FJ496035	159
FJ496036	159
FJ496037	159
FJ496038	159
FJ496039	159
FJ496040	159
FJ496041	159
FJ496042	159
FJ496043	159
FJ496044	159
FJ496045	159
FJ496046	159
FJ496047	159
FJ496048	159
FJ496049	159
FJ496050	159
FJ496051	159
FJ496052	159
FJ496053	159
FJ496054	32
FJ496055	32
FJ496056	32
FJ496057	32
FJ496058	32
FJ496059	32
FJ496060	32
FJ496061	32
FJ496062	32
FJ496063	32
FJ496064	32
FJ496065	32
FJ496066	32
FJ496067	32
FJ496068	32
FJ496069	32
FJ496070	32
FJ496071	32
FJ496123	14
FJ496124	14
FJ496125	14
FJ496126	14
FJ496127	14
FJ496128	14
FJ496129	14
FJ496130	14
FJ496131	14
FJ496132	14
FJ496133	14
FJ496134	14
FJ496135	14
FJ496136	14
FJ496137	14
FJ496138	14
FJ496139	14
FJ496140	14
FJ496141	14
FJ496142	14
FJ496143	14
FJ496144	14
FJ919955	592
FJ919956	592
FJ919957	592
FJ919958	592
FJ919959	592
FJ919960	592
FJ919961	592
FJ919962	592
FJ919963	592
FJ919964	592
FJ919965	592
FJ919966	592
FJ919967	592
GQ925949	-1
JN944908	-1
JN944909	0
JN944941	-1
JQ957749	0
JQ957750	102
JQ957751	102
JQ957752	102
JQ957753	102
JQ957754	102
JQ957755	102
JQ957756	102
JQ957757	102
JQ957758	102
JQ957759	102
JQ957760	102
JQ957761	102
JQ957762	102
JQ957763	159
JQ957764	159
JQ957765	159
JQ957766	159
JQ957767	159
JQ957768	159
JQ957769	159
JQ957770	159
JQ957771	159
JQ957772	159
JQ957773	159
JQ957774	159
JQ957775	159
JQ957776	159
JQ957777	159
JQ957778	159
JQ957779	159
JQ957780	32
JQ957781	32
JQ957782	32
JQ957783	32
JQ957784	32
JQ957785	32
JQ957786	32
JQ957787	32
JQ957788	32
JQ957789	32
JQ957790	32
JQ957791	32
JQ957792	592
JQ957793	592
JQ957794	592
JQ957795	592
JQ957796	592
