JX972986	0
JX972987	0
JX972988	0
JX972989	0
JX972990	0
JX972991	0
JX972992	0
JX972993	0
JX972994	0
JX972995	0
JX972996	0
JX972997	0
JX972998	0
JX972999	21
JX973000	21
JX973001	21
JX973002	21
JX973003	21
JX973004	21
JX973005	21
JX973006	21
JX973007	21
JX973008	21
JX973009	21
JX973010	21
JX973011	21
JX973012	21
JX973013	21
JX973014	21
JX973015	21
JX973016	21
JX973017	21
JX973018	21
JX973019	21
JX973020	21
JX973021	21
JX973022	21
JX973023	21
JX973024	21
JX973025	21
JX973026	21
JX973027	21
JX973028	21
JX973029	21
JX973030	21
JX973031	21
JX973032	21
JX973033	21
JX973034	21
JX973035	21
JX973036	77
JX973037	77
JX973038	77
JX973039	77
JX973040	77
JX973041	77
JX973042	77
JX973043	179
JX973044	179
JX973045	179
JX973046	179
JX973047	179
JX973048	179
JX973049	179
JX973050	179
JX973051	179
JX973052	438
JX973053	438
JX973054	438
JX973055	438
JX973056	438
JX973057	438
JX973058	438
JX973059	438
JX973060	438
JX973061	438
JX973062	438
JX973063	438
JX973064	438
JX973065	438
JX973066	438
JX973067	438
JX973068	438
JX973069	438
JX973070	438
JX973071	438
JX973072	438
JX973073	438
JX973074	438
JX973955	0
JX973956	0
JX973957	0
JX973958	0
JX973959	0
JX973960	0
JX973961	0
JX973962	0
JX973963	0
JX973964	0
JX973965	0
JX973966	0
JX973967	0
JX973968	0
JX973969	0
JX973970	21
JX973971	21
JX973972	21
JX973973	21
JX973974	21
JX973975	21
JX973976	21
JX973977	21
JX973978	21
JX973979	21
JX973980	21
JX973981	21
JX973982	77
JX973983	77
JX973984	77
JX973985	77
JX973986	179
JX973987	179
JX973988	179
JX973989	179
JX973990	179
JX973991	179
JX973992	179
JX973993	179
JX973994	438
JX973995	438
JX973996	438
JX973997	438
JX973998	438
JX973999	438
JX974000	438
JX974001	438
JX974002	438
JX974003	438
JX974004	438
JX974005	438
JX974006	438
JX974007	438
JX974008	438
JX974009	438
JX974010	438
JX974011	438
JX974012	438
JX974013	438
JX974246	-1
KC156115	-1
KC156126	0
KY112075	-1
KY112076	-1
KY112077	-1
KY112078	-1
KY112079	-1
KY112080	-1
KY112081	-1
