EF593219	-1
EU289194	-1
EU576425	-1
EU576426	-1
EU576427	-1
EU576428	-1
EU576429	-1
EU576430	-1
EU576431	-1
EU576432	-1
EU576433	-1
EU576434	-1
EU576435	-1
EU576436	-1
EU576437	-1
EU576438	-1
EU576439	-1
EU576440	-1
EU576441	-1
EU576442	-1
EU576443	-1
EU576444	-1
EU576445	-1
EU576446	-1
EU576447	-1
EU576448	-1
EU576449	-1
EU576450	-1
EU576451	-1
EU576452	-1
EU576453	-1
EU576454	-1
EU576455	-1
EU576456	-1
EU576457	-1
EU576458	-1
EU576459	-1
EU576460	-1
EU576461	-1
EU576462	-1
EU576463	-1
EU576464	-1
EU576465	-1
EU576466	-1
EU576467	-1
EU576468	-1
EU576469	-1
EU576470	-1
FJ495937	8
FJ495939	8
FJ495940	8
FJ495941	8
FJ495942	8
FJ495943	8
FJ495944	0
FJ495945	0
FJ495946	0
FJ495947	0
FJ495948	0
FJ495949	0
FJ495950	0
FJ495951	0
FJ495952	0
FJ495953	0
FJ495954	0
FJ495955	0
FJ495956	154
FJ495957	154
FJ495958	154
FJ495959	350
FJ495960	350
FJ495961	350
FJ495962	350
FJ495963	350
FJ495964	45
FJ495965	45
FJ495966	45
FJ495967	45
FJ495968	45
FJ495969	45
FJ495970	45
FJ495971	45
FJ495972	45
FJ495973	45
FJ495974	45
FJ495975	45
FJ495976	45
FJ495977	45
FJ495978	45
FJ495979	45
FJ495980	45
FJ495981	45
FJ495982	85
FJ495983	85
FJ495984	85
FJ495985	85
FJ495986	85
FJ495987	85
FJ495988	85
FJ495989	85
FJ495990	85
FJ495991	85
FJ495992	85
FJ495993	85
FJ495994	85
FJ495995	85
FJ495996	85
FJ495997	85
FJ495998	85
FJ495999	85
FJ496111	0
FJ496112	0
FJ496113	0
FJ496114	0
FJ496115	0
FJ496116	0
FJ496117	0
FJ496118	0
FJ496119	0
FJ496120	0
FJ496121	0
FJ496122	0
GQ925948	-1
JN944906	-1
JN944907	0
JN944940	-1
JQ957652	0
JQ957653	154
JQ957654	154
JQ957655	154
JQ957656	154
JQ957657	154
JQ957658	154
JQ957659	154
JQ957660	154
JQ957661	154
JQ957662	154
JQ957663	154
JQ957664	154
JQ957665	154
JQ957666	154
JQ957667	154
JQ957668	154
JQ957669	154
JQ957670	154
JQ957671	154
JQ957672	154
JQ957673	154
JQ957674	154
JQ957675	154
JQ957676	154
JQ957677	154
JQ957678	154
JQ957679	154
JQ957680	154
JQ957681	154
JQ957682	154
JQ957683	154
JQ957684	154
JQ957685	154
JQ957686	154
JQ957687	154
JQ957688	154
JQ957689	154
JQ957690	154
JQ957691	154
JQ957692	154
JQ957693	154
JQ957694	154
JQ957695	154
JQ957696	154
JQ957697	154
JQ957698	154
JQ957699	154
JQ957700	350
JQ957701	350
JQ957702	350
JQ957703	350
JQ957704	350
JQ957705	350
JQ957706	350
JQ957707	350
JQ957708	350
JQ957709	350
JQ957710	350
JQ957711	350
JQ957712	350
JQ957713	350
JQ957714	350
JQ957715	350
JQ957716	350
JQ957717	350
JQ957718	350
JQ957719	350
JQ957720	350
JQ957721	350
JQ957722	350
JQ957723	350
JQ957724	350
JQ957725	350
JQ957726	350
JQ957727	350
JQ957728	350
JQ957729	350
JQ957730	350
JQ957731	45
JQ957732	85
JQ957733	85
JQ957734	85
JQ957735	85
JQ957736	85
JQ957737	85
JQ957738	85
JQ957739	85
JQ957740	85
JQ957741	28
JQ957742	28
JQ957743	28
JQ957744	28
JQ957745	28
JQ957746	28
JQ957747	28
JQ957748	28
JX972232	154
JX972233	154
JX972234	154
JX972235	154
JX972236	154
JX972237	154
JX973374	154
JX973375	154
JX973376	154
JX973377	154
JX973378	154
JX973379	252
JX973380	252
JX973381	252
JX973382	252
JX973383	252
JX973384	252
JX973385	252
JX973386	252
JX973387	350
JX974314	239
JX974315	239
JX974316	239
JX974317	239
JX974318	239
JX974319	239
JX974320	239
JX974321	239
