JX973171	0
JX973172	0
JX973173	0
JX973174	0
JX973175	0
JX973176	0
JX973177	0
JX973178	0
JX973179	0
JX973180	0
JX973181	11
JX973182	11
JX973183	11
JX973184	11
JX973185	11
JX973186	11
JX973187	11
JX973188	11
JX973189	11
JX973190	11
JX973191	60
JX973192	60
JX973193	60
JX973194	60
JX973195	60
JX973196	60
JX973197	60
JX973198	60
JX973199	60
JX973200	60
JX973201	60
JX973202	60
JX973203	60
JX973204	60
JX973205	60
JX973206	60
JX973208	60
JX973209	60
JX973210	60
JX973211	60
JX973212	60
JX973213	60
JX973214	60
JX973215	60
JX973216	60
JX973217	60
JX973218	60
JX973219	447
JX973220	447
JX973221	447
JX973222	447
JX973223	447
JX973224	447
JX973225	447
JX973226	447
JX973227	447
JX973228	447
JX973229	447
JX973230	447
JX973231	447
JX973232	447
JX973233	447
JX974082	0
JX974083	0
JX974084	0
JX974085	0
JX974086	0
JX974087	0
JX974088	0
JX974089	0
JX974090	0
JX974091	0
JX974092	0
JX974093	0
JX974094	0
JX974095	11
JX974096	11
JX974097	11
JX974098	11
JX974099	11
JX974100	11
JX974101	11
JX974102	11
JX974103	11
JX974104	11
JX974105	11
JX974106	11
JX974107	11
JX974108	11
JX974109	11
JX974110	11
JX974111	11
JX974112	60
JX974113	60
JX974114	60
JX974115	60
JX974116	60
JX974117	60
JX974118	60
JX974119	60
JX974120	60
JX974121	60
JX974122	60
JX974123	60
JX974124	60
JX974125	60
JX974126	60
JX974127	60
JX974128	447
JX974129	447
JX974130	447
JX974131	447
JX974132	447
JX974133	447
JX974134	447
JX974135	447
JX974136	447
JX974137	447
KC156130	0
