JX973075	0
JX973076	0
JX973077	0
JX973078	0
JX973079	0
JX973080	0
JX973081	0
JX973082	0
JX973083	0
JX973084	0
JX973085	0
JX973086	0
JX973087	0
JX973088	0
JX973089	0
JX973090	0
JX973091	0
JX973092	0
JX973093	0
JX973094	0
JX973095	0
JX973096	0
JX973097	0
JX973098	0
JX973099	0
JX973100	0
JX973101	0
JX973102	25
JX973103	25
JX973104	25
JX973105	25
JX973106	25
JX973107	25
JX973108	25
JX973109	25
JX973110	25
JX973111	25
JX973112	25
JX973113	67
JX973114	67
JX973115	67
JX973116	67
JX973117	67
JX973118	67
JX973119	67
JX973120	67
JX973121	67
JX973122	67
JX973123	67
JX973124	67
JX973125	67
JX973126	67
JX973127	67
JX973128	67
JX973129	67
JX973130	67
JX973131	67
JX973132	67
JX973133	67
JX973134	67
JX973135	67
JX973136	67
JX973137	67
JX973138	67
JX973139	180
JX973140	180
JX973141	180
JX973142	180
JX973143	67
JX973144	180
JX973145	180
JX973146	180
JX973147	180
JX973148	180
JX973149	180
JX973150	180
JX973151	180
JX973152	180
JX973153	180
JX973154	180
JX973155	416
JX973156	416
JX973157	416
JX973158	416
JX973159	416
JX973160	416
JX973161	416
JX973162	416
JX973163	416
JX973164	416
JX973165	416
JX973166	416
JX973167	416
JX973168	416
JX973169	416
JX973170	416
JX974014	0
JX974015	0
JX974016	0
JX974017	0
JX974018	0
JX974019	0
JX974020	0
JX974021	0
JX974022	0
JX974023	0
JX974024	25
JX974025	25
JX974026	25
JX974027	25
JX974028	25
JX974029	25
JX974030	25
JX974031	25
JX974032	25
JX974033	25
JX974034	25
JX974035	25
JX974036	25
JX974037	25
JX974038	25
JX974039	25
JX974040	67
JX974041	67
JX974042	67
JX974043	67
JX974045	67
JX974046	67
JX974047	67
JX974048	67
JX974049	67
JX974050	67
JX974051	67
JX974052	67
JX974053	67
JX974054	67
JX974055	67
JX974056	67
JX974057	67
JX974058	67
JX974059	67
JX974060	67
JX974061	67
JX974062	67
JX974063	180
JX974064	180
JX974065	180
JX974066	416
JX974067	416
JX974068	416
JX974069	416
JX974070	416
JX974071	416
JX974072	416
JX974073	416
JX974074	416
JX974075	416
JX974076	416
JX974077	416
JX974078	416
JX974079	416
JX974080	416
JX974081	416
KC156116	-1
KC156129	0
