FJ444058	-1
FJ444059	-1
FJ444060	-1
FJ444061	-1
FJ444062	-1
FJ444063	-1
FJ444064	-1
FJ444065	-1
FJ444066	-1
FJ444067	-1
FJ444068	-1
FJ444069	-1
FJ444070	-1
FJ444071	-1
FJ444072	-1
FJ444073	-1
FJ444074	-1
FJ444075	-1
FJ444076	-1
JX973234	14
JX973235	14
JX973236	14
JX973237	14
JX973238	14
JX973239	14
JX973240	14
JX973241	14
JX973242	14
JX973243	14
JX973244	14
JX973245	14
JX973246	14
JX973247	14
JX973248	14
JX973249	14
JX973250	14
JX973251	14
JX973252	14
JX973253	14
JX973254	14
JX973255	14
JX973256	14
JX973257	14
JX973258	14
JX973259	14
JX973260	14
JX973261	14
JX973262	14
JX973263	14
JX973264	14
JX973265	14
JX973266	14
JX973267	14
JX973268	14
JX973269	14
JX973270	14
JX973271	28
JX973272	28
JX973273	28
JX973274	28
JX973275	28
JX973276	28
JX973277	28
JX973278	28
JX973279	28
JX973280	28
JX973281	70
JX973282	70
JX973283	70
JX973284	70
JX973285	70
JX973286	70
JX973287	70
JX973288	70
JX973289	70
JX973290	70
JX973291	70
JX973292	70
JX973293	70
JX973294	70
JX973295	70
JX973296	70
JX973297	70
JX973298	70
JX973299	70
JX973300	70
JX973301	70
JX973302	70
JX973303	70
JX973304	183
JX973305	183
JX973306	183
JX973307	183
JX973308	183
JX973309	183
JX973310	183
JX973311	183
JX973312	183
JX973313	183
JX973314	183
JX973315	434
JX973316	434
JX973317	434
JX973318	434
JX973319	434
JX973320	434
JX973321	434
JX973322	434
JX973323	434
JX973324	434
JX973325	434
JX973326	434
JX973327	434
JX973328	434
JX973329	434
JX973330	434
JX973331	434
JX973332	434
JX973333	434
JX973334	434
JX974138	14
JX974139	14
JX974140	14
JX974141	14
JX974142	14
JX974143	14
JX974144	14
JX974145	14
JX974146	14
JX974147	14
JX974148	14
JX974149	14
JX974150	14
JX974151	14
JX974152	14
JX974153	14
JX974154	14
JX974155	14
JX974156	14
JX974157	14
JX974158	14
JX974159	14
JX974160	14
JX974161	14
JX974162	14
JX974163	14
JX974164	14
JX974165	28
JX974166	28
JX974167	28
JX974168	28
JX974169	28
JX974170	28
JX974171	28
JX974172	28
JX974173	28
JX974174	28
JX974175	28
JX974176	28
JX974177	28
JX974178	28
JX974179	28
JX974180	28
JX974181	28
JX974182	70
JX974183	70
JX974184	70
JX974185	70
JX974186	70
JX974187	70
JX974188	70
JX974189	70
JX974190	70
JX974191	70
JX974192	70
JX974193	70
JX974194	70
JX974195	70
JX974196	70
JX974197	183
JX974198	183
JX974199	183
JX974200	183
JX974201	183
JX974202	183
JX974203	183
JX974204	183
JX974205	183
JX974206	183
JX974207	183
JX974208	183
JX974209	183
JX974210	183
JX974211	434
JX974212	434
JX974213	434
JX974214	434
JX974215	434
JX974216	434
JX974217	434
JX974218	434
JX974219	434
JX974220	434
JX974221	434
JX974222	434
JX974223	434
JX974224	434
JX974225	434
JX974226	434
JX974227	434
JX974228	434
JX974229	434
JX974230	434
JX974231	434
JX974232	434
JX974233	434
JX974234	434
KC156127	0
KC156128	-1
KC894125	-1
