10	3	0 1 1 0 1 0 0 0 0 1
10	20	0 1 1 1 1 0 0 0 0 1
10	1	1 1 0 0 0 1 1 1 1 1
10	25	1 1 0 0 0 1 1 1 0 1
10	1	0 0 0 0 0 1 0 0 1 0
10	21	0 0 0 0 0 1 0 0 1 1
10	2	1 0 1 1 0 1 1 0 1 0
10	27	0 0 1 1 0 1 1 0 1 0
20	4	0 1 1 0 1 0 0 0 0 1
20	2	1 1 1 1 1 0 0 0 0 1
20	1	0 1 0 1 1 0 0 0 0 1
20	1	0 1 1 1 1 0 0 1 0 1
20	45	0 1 1 1 1 0 0 0 0 1
20	1	1 0 0 0 0 1 1 1 0 1
20	1	1 1 0 1 0 1 1 1 0 1
20	1	1 1 0 0 1 1 1 1 0 1
20	16	1 1 0 0 0 1 1 1 0 1
20	15	0 0 0 0 0 1 0 0 1 1
20	1	0 0 1 0 0 1 1 0 1 0
20	1	0 0 1 1 0 1 1 0 0 0
20	9	0 0 1 1 0 1 1 0 1 0
20	2	1 0 1 1 0 1 1 0 1 0
30	2	0 1 1 0 0 0 0 0 0 1
30	4	0 1 1 0 1 0 0 0 0 1
30	4	1 1 1 1 1 0 0 0 0 1
30	1	0 1 1 1 1 0 0 1 0 1
30	1	0 1 1 1 1 0 0 0 0 0
30	1	0 1 1 1 1 0 1 0 0 1
30	68	0 1 1 1 1 0 0 0 0 1
30	1	1 1 0 0 0 0 1 1 0 1
30	7	1 1 0 0 0 1 1 1 0 1
30	3	0 0 0 0 0 1 0 0 1 1
30	4	0 0 1 1 0 1 1 0 0 0
30	2	1 0 1 1 0 1 1 0 1 0
30	2	0 0 1 1 0 1 1 0 1 0
40	15	1 1 1 1 1 0 0 0 0 1
40	1	0 1 1 1 1 0 0 0 0 0
40	1	0 0 1 1 1 0 0 0 0 1
40	80	0 1 1 1 1 0 0 0 0 1
40	3	1 0 1 1 0 1 1 0 1 0
50	1	1 1 1 1 0 0 0 0 0 1
50	1	1 1 0 1 1 0 0 0 0 1
50	30	1 1 1 1 1 0 0 0 0 1
50	1	0 1 1 1 1 0 0 1 0 1
50	2	0 1 1 1 1 1 0 0 0 0
50	4	0 1 1 1 1 0 0 0 0 0
50	1	0 0 1 1 1 0 0 0 0 1
50	1	0 1 0 1 1 0 0 0 0 1
50	57	0 1 1 1 1 0 0 0 0 1
50	2	1 0 1 1 0 1 1 0 1 0
60	1	0 1 1 0 1 0 0 0 0 1
60	1	1 1 1 1 1 0 0 0 1 1
60	2	1 1 1 1 1 0 0 0 0 0
60	7	0 1 1 1 1 0 0 0 0 0
60	50	0 1 1 1 1 0 0 0 0 1
60	33	1 1 1 1 1 0 0 0 0 1
60	6	0 1 1 1 1 1 0 0 0 0
70	1	1 1 1 0 1 0 0 0 0 1
70	1	1 1 1 1 0 0 0 0 0 1
70	13	1 1 1 1 1 0 0 0 0 0
70	2	1 0 1 1 1 0 0 0 0 1
70	31	0 1 1 1 1 0 0 0 0 1
70	44	1 1 1 1 1 0 0 0 0 1
70	2	0 1 1 1 1 0 0 0 0 0
70	6	0 1 1 1 1 1 0 0 0 0
