0	100	0 0 0 0 0 0 0 0 0 0
10	2	0 0 0 0 1 0 0 0 0 0
10	1	1 0 0 0 0 0 0 0 0 0
10	97	0 0 0 0 0 0 0 0 0 0
20	5	0 0 0 0 0 0 0 1 0 0
20	4	0 0 1 0 0 0 0 0 0 0
20	1	0 0 0 0 1 0 0 0 0 0
20	2	0 0 0 0 0 0 0 0 1 0
20	1	0 0 0 0 0 0 1 0 0 0
20	87	0 0 0 0 0 0 0 0 0 0
30	1	0 0 0 0 0 0 0 1 0 0
30	1	0 1 1 0 0 0 0 0 0 0
30	8	0 0 1 0 0 0 0 0 0 0
30	1	0 0 0 0 0 1 0 0 0 0
30	1	0 0 0 0 0 0 1 0 0 0
30	1	0 1 0 0 0 0 0 0 0 0
30	1	0 0 0 0 0 0 0 0 1 0
30	1	0 0 0 0 1 0 0 0 0 0
30	85	0 0 0 0 0 0 0 0 0 0
40	87	0 0 0 0 0 0 0 0 0 0
40	7	0 0 1 0 0 0 0 0 0 0
40	4	0 0 0 0 0 1 0 0 0 0
40	1	0 1 0 0 0 0 0 0 0 0
40	1	0 0 0 0 0 0 0 0 1 0
50	1	0 0 0 0 0 0 0 1 0 0
50	4	0 0 0 0 0 0 1 0 0 0
50	13	0 0 1 0 0 0 0 0 0 0
50	1	0 0 0 0 0 0 0 0 0 1
50	1	1 0 0 0 0 0 0 0 0 0
50	1	0 0 0 0 0 1 0 0 0 0
50	79	0 0 0 0 0 0 0 0 0 0
60	3	1 0 1 0 0 0 0 0 0 0
60	12	0 0 1 0 0 0 0 0 0 0
60	1	0 0 0 1 0 0 0 0 0 0
60	2	0 0 0 0 0 1 0 0 0 0
60	2	0 0 0 0 0 0 0 0 0 1
60	79	0 0 0 0 0 0 0 0 0 0
60	1	0 1 0 0 0 0 0 0 0 0
70	2	0 0 0 0 0 0 0 1 0 0
70	7	0 0 0 0 0 0 1 0 0 0
70	1	0 0 0 0 1 0 0 0 0 0
70	5	0 0 1 0 0 1 0 0 0 0
70	2	0 0 0 0 0 0 0 0 0 1
70	1	0 1 0 0 0 0 0 0 0 0
70	9	0 0 1 0 0 0 0 0 0 0
70	1	1 0 0 0 0 0 0 0 0 0
70	72	0 0 0 0 0 0 0 0 0 0
80	1	0 0 0 0 0 0 0 0 1 0
80	2	0 1 0 0 0 0 0 0 0 0
80	4	0 0 0 1 0 0 0 0 0 0
80	1	0 0 0 0 0 0 1 0 0 0
80	3	0 0 0 0 0 0 0 0 0 1
80	1	0 0 0 0 0 1 0 0 0 0
80	1	0 0 0 0 0 0 0 1 0 0
80	81	0 0 0 0 0 0 0 0 0 0
