"","loadtime","runtime","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49"
"1",0.00548505783081055,0.323265075683594,0.0100191222410565,-0.000255733229454041,0.00867280888306352,0.00152741948972818,0.00707549715932924,0.0126292968070562,0.0142609334924576,-0.000208313152765573,0.0127304213315246,0.0085023493014249,-0.00116453288799702,-2.81868479837331e-06,-8.63296981147803e-05,0.00422774174191823,-1.25029834994176e-05,0.00939217367706639,0.000301601752222627,-0.000868783907327355,0.000781259173847576,-0.00131644407594036,-0.000267834414130612,0.000766178094300693,0.000971122352524133,0.00353515259618969,-0.00304167419417721,0.00136721017062408,0.000670481332953964,0.0015617185865841,0.00177236283752514,-0.000400437614565046,0.00232652212363893,-0.000610832337341478,-2.23787196289927e-18,0.000898944809063682,-0.000184645184245852,-0.000731415665565221,-0.000847518184475872,0.0058171090766127,-0.000797745907098803,-0.00177044582119895,0.000673485823301719,0.000854945780336616,9.42636415311646e-05,9.93391239356119e-05,0.00126137658741467,-0.000308328437763883,0.00113200374606636,0.0003890776723643,-0.00115138108830921,0.000281957438847587
"2",0.00899291038513184,0.351161003112793,0.011610302300732,0.00855903636613332,-0.00193437168595596,0.000530149257573243,0.0121879107254453,0.00951807571624408,0.00569067381786547,0.0103068759755554,0.00402669111717206,0.00514945629652873,0.000209514437625477,-0.000615132346455797,0.000612820605353947,0.00029594152286277,-0.00136840912399957,0.0114493611413331,0.000996716859806943,-0.00014938988669183,0.000161307837087718,0.0012065686386047,-0.00205419335465408,-0.000180106453563457,0.000651412010377963,0.00057054484080597,0.00156290723857046,0.00241595239521807,-0.000769030633042029,-0.00168945389497325,-0.000132234672687827,0.000224098309489202,-0.000429626219424688,0.00102923850180418,-4.25535141582215e-05,-0.000751412422666579,0.000349217150736962,-0.000719528020666315,0.00389818168216096,-0.003084337052051,-0.000155502296262142,0.00393745800441664,0.000305705394016632,-0.000955242493652741,-8.95073446021576e-06,-0.000968016625704479,-6.94838116952286e-05,-0.00240240950009677,-0.00111752824503734,0.000716714777825512,-0.000203616408537471,0.000373641477830422
"3",0.00860905647277832,0.274380922317505,0.0134012957205824,0.00607039906625872,0.00417428727780205,0.0074573832747073,0.00457792815043911,0.00721424302689742,0.00566728227456938,0.00445831433003249,-0.000238695897001215,0.0020233367086021,0.000554399432099349,-0.000507235557161155,0.000164064235053929,0.00964774720852898,-5.06171985668137e-05,0.000348828426565135,-0.000695952607113169,0.000360917330271655,0.00105479870050104,0.00638747417898961,0.0005881945140459,0.00231209685007761,0.000248435074955386,0.000589849471542085,0.000321732610310526,0.000181938499250487,4.81190683962914e-06,7.5237246915152e-05,0.000401104069582858,-0.000159654145407781,0.000299285211973148,0.00136004317642482,0.00071382627926941,0.000979820997551044,-0.00128182526927932,-0.000312558707607379,0.00891881848879784,0.000888798127460486,0.000226363110021207,0.000746252660232156,-0.000267982477317648,-0.000515897213166444,0.000380780671537116,0.000298909989942195,0.00129381845732424,-0.000460658375570399,0.000182221822183199,0.000458083765528756,0.000112756790202533,-9.70408213658855e-05
"4",0.00785303115844727,0.267518043518066,0.00185716254192488,-0.000725692999048926,0.0125809619473609,0.0130792952444704,0.00834504611727115,1.63045862087089e-05,0.00732968245774515,0.0109820900662137,0.00133008229666163,0.00708618907599475,-0.000858978212223077,0.000246028191949317,0.000279119853708015,0.000187631317828815,0.000125842304126251,0.00235307158320729,0.0103592049525114,-0.00129932843675896,0.000306987506999354,-0.000774091557562937,0.0011518338435697,0.00371827339450386,0.00147224237874726,-0.000688910114853077,0.00956163040114771,6.43583760055858e-06,0.000645576948169536,0.00300789018929965,-0.00199259473898631,9.46215548437862e-05,0.000126371750149477,0.00266885513407497,0.000671357809299369,0.000459096378119911,0.00217933119143278,-0.000312541879859016,0.000468526348081277,-0.00071437207893637,0.000925451598782154,0.00198329500016794,6.31900995193266e-05,-0.00107050403703538,0.00140656605192383,0.0018148330789983,-0.000273067056111501,0.00106070692635209,0.000185368231472441,0.000347815591083403,0.000353565984947188,0.000625326916980502
"5",0.00746488571166992,0.382795333862305,0.000498254489948398,0.0112949390038722,0.000765571486851376,0.00984381327182224,0.00143535236285584,0.00714887230917164,0.00712818715146335,0.00273868349970235,0.00980886107087702,0.0146879921258547,-0.000931534081510618,0.000639025015374793,0.00369683498041348,0.000698436838580863,-0.00137241363835136,0.00168291199930909,-0.000191803006141748,0.00237831900537746,0.00533516373572833,-8.26745490128671e-06,0.00993543309635517,-0.000121339344155805,0.00146852733127012,0.00154142331137975,0.000944780926754577,0.000284272047217142,0.000161577711429969,-0.0010349696528622,0.00025576835069738,-2.01617950983937e-05,-0.000816442657118815,-0.00042421420654956,2.39917975503405e-06,0.000382553418412557,0.000712595641474926,0.00150959787191102,0.00341977386210618,-0.000412036936430877,0.000431794600626925,-0.000505964323725508,-0.00045518914975032,-0.000391116065684684,-0.00106706033722536,0.000505423862686899,0.00074234518341428,0.00166677749808503,0.000697196059162773,0.000467665656648843,0.00035470713138763,-9.64438481346736e-05
"6",0.00832796096801758,0.332676887512207,0.00124683183366977,-0.000842406773453897,0.0179039489294179,0.0111585464734631,0.0144947936820846,0.00747533069336174,0.00930051556461204,0.00254965235541564,0.0134641448225258,0.00685077242047863,-0.000820268531764059,-0.00171393152568106,0.00153051413711254,-0.00016078126703336,0.000809794361785883,3.94847326250819e-05,-0.000568556035102833,-0.000566654087467573,-0.00111671739415149,0.00106823485363319,0.000394806663568949,-0.0008218040481993,-0.00142768767484271,-0.00139135940841729,0.00806201309484906,-1.63521293547596e-05,0.00745996428023885,-0.000864290436560467,-0.00188118879277342,-0.00215373234361358,-0.00129140799452316,-0.00185837886971993,0.000645335693475673,0.00249566598220632,0.000471903776234473,-4.02358719049429e-06,0.00282402673105845,-8.77607782171648e-05,-2.20820235443879e-05,-0.00308667963293043,-0.000377719510073818,-0.000603094758102092,0.00131003157935716,-0.000697530018861792,-0.000603843525260208,0.00112672445349824,0.000273032379941984,-0.000161548503679247,-0.00109234355797337,-0.000586822225429689
"7",0.00726699829101562,0.368107318878174,-0.000274715681134008,0.000288945931021384,0.00833256678945302,-0.000310129842310007,0.0117965888161288,0.0114535365893261,0.00630354007358918,-0.000684407303010744,0.0138278766034206,0.00847065217341018,0.000158041911165767,0.00408621089643377,0.000740093359228174,0.00182711655482473,0.00171500181919779,0.000557660609399163,0.00142489449545978,-0.000896963060360099,0.000274749374988255,0.00328564872644443,9.7097334338965e-06,-0.000176277239652719,0.000707076955848633,-0.000433618401551109,0.00108093882511577,0.000282183896989606,-7.84034435064867e-05,-0.000241756587897291,-0.00292549513774424,8.05315747846584e-05,-0.00079157357451712,0.000678001906909013,0.000101878967874093,-0.000621982012025289,-0.00046626578711547,0.000346369085878797,0.00192505769671685,0.000339585501512255,0.00130931717842024,-0.00281387410254514,-0.000526215388379795,0.000613457979366722,0.000758893019269512,3.09091031838189e-05,0.000493003248209824,0.000225093766310877,-0.000177028531679719,0.00143175195079167,-0.000416359038406553,-2.51439690936148e-05
"8",0.0078589916229248,0.619658946990967,0.00657763362439768,0.0108464504043018,0.0277520796288402,-0.00276691153538321,0.00997197422363883,-0.00121459722009911,0.0110190663998702,0.00146455094935596,-0.000755012494241622,0.00644113847868162,-0.000122925107277055,0.000313029121659827,-1.18196639212555e-05,0.000276344546045991,0.00431566814876245,0.000747035911961838,-0.000639104138124466,0.000730629208639055,-0.000554715662744121,0.000713408521392862,4.41335325508226e-05,-0.000434833481086837,0.000593710131425141,-0.00291301011390264,0.000114622289472885,0.0106229228966256,0.00124327207512097,0.00107405640741855,0.00495664199453622,0.00770149840247222,0.000108003413677636,3.82618954161785e-06,0.00207257262030866,6.96485431627125e-05,0.000627593599249939,0.0104724822999433,0.00202305725788661,0.00131067811171287,-0.000146555137664117,0.000392278251147771,-0.000311493607847302,0.00126259005896792,-0.000228211784763336,5.76272197658181e-05,-0.00117234758911515,-0.00063993346181985,-0.000198248977480807,-0.00026951952138804,-0.000675161138604207,0.000185605450211035
"9",0.00978708267211914,0.33940601348877,0.0112981819879155,0.009337416687908,0.00224711358852386,-0.00105941019465553,0.00857134947973035,0.00958435595560804,0.00696668003077303,0.00789665474505655,0.00735090749400457,0.00759533897183243,0.0018798843693637,0.000416959990056999,0.00207029880516525,0.00120186627379649,0.000881294213225129,-0.000606640532460225,-0.000822723237257617,0.000622572648645495,-0.00144700162422416,-0.00162682207510371,0.00690917250617197,0.00073340121164826,-0.00173368018511742,-0.000664059645520052,0.000334304592003411,0.000790436377123881,0.00874756007913822,-0.00029180960031963,0.0116121640002648,0.00360111934343224,0.0098957426638922,0.0013924610686151,0.00102448838448332,0.00511772972382618,-0.0010427192335865,0.00069413276281528,0.000726324302191859,0.00152786913460609,-0.000277304755765143,0.000360919368134561,0.00122378032620321,-0.0017849367702445,-4.55704334838764e-05,0.000582577275572199,0.000420428071828919,-0.00027014135641082,0.000795404421851382,-0.000456874651839414,-0.00179408216379727,4.37189011134059e-18
"10",0.00741386413574219,0.304188013076782,0.0196056361557587,0.0111788991676072,-0.0017780360652805,0.010871605963607,0.0123353330574944,0.00804206699271844,0.0115435678375118,0.0097697363676087,0.00768528990919684,0.014261065654631,0.000639164717545579,0.000879736609589618,0.000403777152702003,0.00131748495185225,0.00154251636846055,0.00296181804350719,0.0013352012284566,-0.000476754964240226,0.00441550524540552,0.000142394465285939,-0.000593168398686239,4.99691210758306e-05,-0.00253827379285444,-0.000819446591331748,-0.000294537820293075,0.00729935366806936,0.000937570100409168,0.00669434150971073,0.00780662637773117,0.00547221491487442,0.00959930112877978,0.00189651788962987,-0.000265029229859334,-0.00117092857897716,0.00117810803127072,0.0025822811240036,0.0014252069979316,0.000223572738765635,-0.00127257399010682,0.000217026532755641,0.00101425773020015,-0.000737435797010697,0.00114168248764703,0.00122988424338711,0.00106616604927876,-0.000394879822909038,-0.000398525789311405,0.00019240202389796,-0.000246143727359817,0.000157484882657643
"11",0.00835084915161133,0.335677862167358,0.00598895264651386,0.00902895387174875,0.00761268915274573,0.00846264720617146,0.00397825404333027,0.0106828965093209,0.00962235274853245,0.00122121492629692,0.00923064045895071,0.00820993097558044,0.00284999556583065,0.000336744332329636,0.00292038925071374,-0.00106904516842002,0.00108316606511743,-0.00145847857786184,-0.000987331763552256,-0.00447215954710509,0.000271304279878008,0.000568528556250036,-0.00070981337839529,0.00136025631570803,0.000553649142181376,0.00102402969656281,0.000805086760531927,-0.000182840390195748,0.00244964447258069,0.00104490847701446,0.00129720880700982,-0.000248879619977336,0.01322551422787,0.000971127823405031,0.00118203168374759,-0.000465650444790955,0.00215591752372285,-0.00214389957119714,0.000892772356924822,0.000207628212402917,0.000227437197905043,0.00117912311526062,0.000132206958633747,0.000229787212895646,0.000157188840654729,-0.000207801824468523,-0.000666082074299204,0.00101151237198804,0.000353349925223231,-0.000254858951253855,0.000263552024586479,0.000403905581618724
"12",0.00614404678344727,0.407971143722534,0.0107694469057138,0.0079003949178207,0.0080275754745672,0.0110966641585519,-0.000267494597586739,0.0126882941007965,0.01379635810732,0.00156242380194574,0.00147966417314522,0.018510033211645,-0.00071895655952444,0.00101260729886132,0.000220029958904074,-0.00131123741953057,0.000114136306440368,-9.30362847033488e-05,-0.00147089266962162,-0.000478769323993361,0.00343769861592939,0.000159266709283712,0.000962908203708062,-0.000218419141887631,0.00128157979282897,-0.00126995133129588,-0.000853741151828874,0.00391823987165249,0.000497193809116229,0.00289396484051319,-0.000658057865133607,-0.000253308558756188,0.0103480888528208,0.00208493826685846,0.000454856256904805,0.00109057598127092,8.80575343968663e-06,0.000116832284427673,-0.000180894559147394,-0.00112970147880731,0.00018889707048104,0.000510065545176708,-0.000165883935068067,-0.000225799278156244,6.96683570968637e-05,4.31973496429027e-05,-0.000275768127001267,0.000264975725840434,-0.000491719293241457,0.000996057735522981,-0.00110735330676408,0.000858757430093348
